Date,Event,ROUND,TIME,Results_1,Results_2,Fighter_1,Fighter_2,WEIGHT CLASS,STR_1,STR_2,TD_1,TD_2,SUB_1,SUB_2,PASS_1,PASS_2,METHOD_result,METHOD_note
2017-02-04,UFC Fight Night: Bermudez vs. The Korean Zombie,3,5:00,win,,Jessica Andrade,Angela Hill,Women's Strawweight,131,89,2,0,0,0,0,0,U-DEC,
2017-02-04,UFC Fight Night: Bermudez vs. The Korean Zombie,2,0:59,nc,nc,Adam Milstead,Curtis Blaydes,Heavyweight,1,25,0,8,0,0,0,1,Overturned,
2017-02-04,UFC Fight Night: Bermudez vs. The Korean Zombie,2,2:01,win,,Chas Skelly,Chris Gruetzemacher,Featherweight,21,28,2,0,1,0,2,0,SUB,Rear Naked Choke
2017-02-04,UFC Fight Night: Bermudez vs. The Korean Zombie,3,5:00,win,,Ricardo Ramos,Michinori Tanaka,Bantamweight,45,28,0,2,1,0,3,1,U-DEC,
2017-02-04,UFC Fight Night: Bermudez vs. The Korean Zombie,3,5:00,win,,Tecia Torres,Bec Rawlings,Women's Strawweight,81,37,1,1,0,0,2,0,U-DEC,
2017-02-04,UFC Fight Night: Bermudez vs. The Korean Zombie,2,5:00,nc,nc,Alex Morono,Niko Price,Welterweight,45,23,0,0,0,0,0,0,Overturned,Punch
2017-02-04,UFC Fight Night: Bermudez vs. The Korean Zombie,1,0:52,win,,Khalil Rountree Jr.,Daniel Jolly,Light Heavyweight,3,0,0,0,0,0,0,0,KO/TKO,Knees
2017-01-28,UFC on FOX: Shevchenko vs. Pena,2,4:29,win,,Valentina Shevchenko,Julianna Pena,Women's Bantamweight,13,27,2,1,1,0,2,0,SUB,Armbar
2017-01-28,UFC on FOX: Shevchenko vs. Pena,2,1:00,win,,Jorge Masvidal,Donald Cerrone,Welterweight,58,30,0,0,0,0,0,0,KO/TKO,Punches
2017-01-28,UFC on FOX: Shevchenko vs. Pena,1,1:32,win,,Francis Ngannou,Andrei Arlovski,Heavyweight,8,3,0,0,0,0,0,0,KO/TKO,Punch
2017-01-28,UFC on FOX: Shevchenko vs. Pena,2,4:21,win,,Jason Knight,Alex Caceres,Featherweight,31,27,2,0,4,0,2,0,SUB,Rear Naked Choke
2017-01-28,UFC on FOX: Shevchenko vs. Pena,3,5:00,win,,Sam Alvey,Nate Marquardt,Middleweight,36,28,0,1,0,0,0,1,U-DEC,
2017-01-28,UFC on FOX: Shevchenko vs. Pena,3,5:00,win,,Raphael Assuncao,Aljamain Sterling,Bantamweight,39,52,0,0,0,0,0,0,S-DEC,
2017-01-28,UFC on FOX: Shevchenko vs. Pena,2,4:45,win,,Jingliang Li,Bobby Nash,Welterweight,37,39,0,1,0,2,1,1,KO/TKO,Punch
2017-01-28,UFC on FOX: Shevchenko vs. Pena,3,5:00,win,,Jordan Johnson,Henrique da Silva,Light Heavyweight,39,22,4,0,2,0,5,0,U-DEC,
2017-01-28,UFC on FOX: Shevchenko vs. Pena,1,2:14,win,,Eric Spicely,Alessio Di Chirico,Middleweight,1,1,1,0,1,0,0,0,SUB,Triangle Choke
2017-01-28,UFC on FOX: Shevchenko vs. Pena,1,2:27,win,,Marcos Rogerio de Lima,Jeremy Kimball,Light Heavyweight,12,5,0,0,0,0,0,0,KO/TKO,Punches
2017-01-28,UFC on FOX: Shevchenko vs. Pena,3,5:00,win,,Alexandre Pantoja,Eric Shelton,Flyweight,37,32,1,4,2,0,2,0,S-DEC,
2017-01-28,UFC on FOX: Shevchenko vs. Pena,1,3:54,win,,Jason Gonzalez,JC Cottrell,Lightweight,4,1,0,1,1,0,0,3,SUB,D'Arce Choke
2017-01-15,UFC Fight Night: Rodriguez vs. Penn,2,0:24,win,,Yair Rodriguez,BJ Penn,Featherweight,55,4,0,0,0,0,0,0,KO/TKO,Punches
2017-01-15,UFC Fight Night: Rodriguez vs. Penn,3,5:00,win,,Joe Lauzon,Marcin Held,Lightweight,20,23,1,5,1,0,0,4,S-DEC,
2017-01-15,UFC Fight Night: Rodriguez vs. Penn,3,5:00,win,,Ben Saunders,Court McGee,Welterweight,49,54,0,1,0,0,0,2,U-DEC,
2017-01-15,UFC Fight Night: Rodriguez vs. Penn,3,5:00,win,,Sergio Pettis,John Moraga,Flyweight,48,33,2,1,0,0,0,0,U-DEC,
2017-01-15,UFC Fight Night: Rodriguez vs. Penn,3,5:00,win,,Drakkar Klose,Devin Powell,Lightweight,68,22,2,0,0,0,0,0,U-DEC,
2017-01-15,UFC Fight Night: Rodriguez vs. Penn,3,5:00,win,,Augusto Mendes,Frankie Saenz,Bantamweight,42,40,4,0,0,0,1,0,S-DEC,
2017-01-15,UFC Fight Night: Rodriguez vs. Penn,1,2:57,win,,Aleksei Oleinik,Viktor Pesta,Heavyweight,7,7,0,1,1,0,0,3,SUB,Other - Choke
2017-01-15,UFC Fight Night: Rodriguez vs. Penn,3,5:00,win,,Anthony Rocco Martin,Alex White,Lightweight,20,11,2,0,0,0,4,0,U-DEC,
2017-01-15,UFC Fight Night: Rodriguez vs. Penn,3,3:39,win,,Nina Ansaroff,Jocelyn Jones-Lybarger,Women's Strawweight,48,21,1,0,2,0,5,0,SUB,Rear Naked Choke
2017-01-15,UFC Fight Night: Rodriguez vs. Penn,2,2:41,win,,Walt Harris,Chase Sherman,Heavyweight,32,20,0,0,0,0,0,0,KO/TKO,Knee
2017-01-15,UFC Fight Night: Rodriguez vs. Penn,3,2:05,win,,Joachim Christensen,Bojan Mihajlovic,Light Heavyweight,41,22,0,0,0,0,0,0,KO/TKO,Punches
2017-01-15,UFC Fight Night: Rodriguez vs. Penn,1,2:41,win,,Cyril Asker,Dmitrii Smoliakov,Heavyweight,19,5,1,0,0,0,2,0,KO/TKO,Punches
2016-12-30,UFC 207: Nunes vs. Rousey,1,0:48,win,,Amanda Nunes,Ronda Rousey,Women's Bantamweight,27,7,0,0,0,0,0,0,KO/TKO,Punches
2016-12-30,UFC 207: Nunes vs. Rousey,5,5:00,win,,Cody Garbrandt,Dominick Cruz,Bantamweight,68,88,1,0,0,0,0,0,U-DEC,
2016-12-30,UFC 207: Nunes vs. Rousey,3,5:00,win,,TJ Dillashaw,John Lineker,Bantamweight,71,38,5,1,1,0,8,0,U-DEC,
2016-12-30,UFC 207: Nunes vs. Rousey,3,5:00,win,,Dong Hyun Kim,Tarec Saffiedine,Welterweight,36,52,3,2,0,0,0,0,S-DEC,
2016-12-30,UFC 207: Nunes vs. Rousey,3,5:00,win,,Ray Borg,Louis Smolka,Flyweight,21,10,4,0,1,1,12,0,U-DEC,
2016-12-30,UFC 207: Nunes vs. Rousey,3,5:00,win,,Neil Magny,Johny Hendricks,Welterweight,50,18,1,6,2,0,0,3,U-DEC,
2016-12-30,UFC 207: Nunes vs. Rousey,3,5:00,win,,Antonio Carlos Junior,Marvin Vettori,Middleweight,28,29,4,1,0,1,1,1,U-DEC,
2016-12-30,UFC 207: Nunes vs. Rousey,1,3:34,win,,Alex Garcia,Mike Pyle,Welterweight,14,5,1,0,0,0,2,0,KO/TKO,Punch
2016-12-30,UFC 207: Nunes vs. Rousey,1,4:30,win,,Niko Price,Brandon Thatch,Welterweight,6,8,1,0,2,2,2,0,SUB,Arm Triangle
2016-12-30,UFC 207: Nunes vs. Rousey,1,3:33,nc,nc,Alex Oliveira,Tim Means,Welterweight,6,17,1,1,0,0,1,2,CNC,
2016-12-17,UFC on FOX: VanZant vs. Waterson,1,3:21,win,,Michelle Waterson,Paige VanZant,Women's Strawweight,12,5,1,0,2,0,1,0,SUB,Rear Naked Choke
2016-12-17,UFC on FOX: VanZant vs. Waterson,2,1:40,win,,Mickey Gall,Sage Northcutt,Welterweight,9,13,2,0,3,0,4,1,SUB,Rear Naked Choke
2016-12-17,UFC on FOX: VanZant vs. Waterson,3,5:00,win,,Urijah Faber,Brad Pickett,Bantamweight,70,18,5,1,1,0,4,0,U-DEC,
2016-12-17,UFC on FOX: VanZant vs. Waterson,3,5:00,win,,Alan Jouban,Mike Perry,Welterweight,69,37,2,0,0,0,0,0,U-DEC,
2016-12-17,UFC on FOX: VanZant vs. Waterson,2,1:59,win,,Paul Craig,Henrique da Silva,Light Heavyweight,31,16,1,1,3,0,3,0,SUB,Armbar
2016-12-17,UFC on FOX: VanZant vs. Waterson,3,5:00,win,,Mizuto Hirota,Cole Miller,Featherweight,57,21,6,0,0,0,6,0,U-DEC,
2016-12-17,UFC on FOX: VanZant vs. Waterson,3,5:00,win,,Colby Covington,Bryan Barberena,Welterweight,76,41,12,0,0,0,3,0,U-DEC,
2016-12-17,UFC on FOX: VanZant vs. Waterson,3,5:00,win,,Alex Morono,James Moontasri,Welterweight,111,46,0,0,0,0,0,0,U-DEC,
2016-12-17,UFC on FOX: VanZant vs. Waterson,3,5:00,win,,Josh Emmett,Scott Holtzman,Lightweight,87,65,8,3,1,0,2,1,U-DEC,
2016-12-17,UFC on FOX: VanZant vs. Waterson,3,5:00,win,,Leslie Smith,Irene Aldana,Women's Bantamweight,169,108,0,1,0,0,0,0,U-DEC,
2016-12-17,UFC on FOX: VanZant vs. Waterson,1,3:04,win,,Eddie Wineland,Takeya Mizugaki,Bantamweight,9,13,0,0,0,0,0,0,KO/TKO,Punches
2016-12-17,UFC on FOX: VanZant vs. Waterson,3,5:00,win,,Hector Sandoval,Fredy Serrano,Flyweight,33,22,2,0,2,0,0,0,U-DEC,
2016-12-17,UFC on FOX: VanZant vs. Waterson,3,5:00,win,,Sultan Aliev,Bojan Velickovic,Welterweight,15,22,2,0,0,1,3,1,S-DEC,
2016-12-10,UFC 206: Holloway vs. Pettis,3,4:50,win,,Max Holloway,Anthony Pettis,Featherweight,94,53,2,0,0,0,1,0,KO/TKO,Punches
2016-12-10,UFC 206: Holloway vs. Pettis,3,0:34,win,,Donald Cerrone,Matt Brown,Welterweight,63,70,0,0,0,1,0,0,KO/TKO,Kick
2016-12-10,UFC 206: Holloway vs. Pettis,3,5:00,win,,Cub Swanson,Dooho Choi,Featherweight,111,77,2,1,0,0,1,0,U-DEC,
2016-12-10,UFC 206: Holloway vs. Pettis,3,2:45,win,,Kelvin Gastelum,Tim Kennedy,Middleweight,62,45,0,3,0,0,0,1,KO/TKO,Punches
2016-12-10,UFC 206: Holloway vs. Pettis,3,5:00,win,,Emil Meek,Jordan Mein,Welterweight,50,34,1,3,1,0,3,1,U-DEC,
2016-12-10,UFC 206: Holloway vs. Pettis,1,4:38,win,,Misha Cirkunov,Nikita Krylov,Light Heavyweight,8,16,2,1,1,0,0,0,SUB,Guillotine Choke
2016-12-10,UFC 206: Holloway vs. Pettis,2,2:57,win,,Olivier Aubin-Mercier,Drew Dober,Lightweight,27,24,0,0,1,0,1,0,SUB,Rear Naked Choke
2016-12-10,UFC 206: Holloway vs. Pettis,3,5:00,win,,Viviane Pereira,Valerie Letourneau,Women's Strawweight,25,47,1,1,0,0,1,3,S-DEC,
2016-12-10,UFC 206: Holloway vs. Pettis,3,5:00,win,,Matthew Lopez,Mitch Gagnon,Bantamweight,30,31,5,1,1,0,4,1,U-DEC,
2016-12-10,UFC 206: Holloway vs. Pettis,1,1:40,win,,Lando Vannata,John Makdessi,Lightweight,10,11,0,0,0,0,0,0,KO/TKO,Kick
2016-12-10,UFC 206: Holloway vs. Pettis,3,5:00,win,,Rustam Khabilov,Jason Saggo,Lightweight,42,19,4,0,0,0,0,0,U-DEC,
2016-12-10,UFC 206: Holloway vs. Pettis,3,5:00,win,,Dustin Ortiz,Zach Makovsky,Flyweight,34,21,4,4,0,1,4,1,S-DEC,
2016-12-09,UFC Fight Night: Lewis vs. Abdurakhimov,4,3:42,win,,Derrick Lewis,Shamil Abdurakhimov,Heavyweight,39,15,1,4,0,1,1,3,KO/TKO,Punches
2016-12-09,UFC Fight Night: Lewis vs. Abdurakhimov,1,1:57,win,,Francis Ngannou,Anthony Hamilton,Heavyweight,1,0,0,1,1,0,0,0,SUB,Kimura
2016-12-09,UFC Fight Night: Lewis vs. Abdurakhimov,2,2:36,win,,Corey Anderson,Sean O'Connell,Light Heavyweight,66,9,5,0,0,0,4,0,KO/TKO,Punches
2016-12-09,UFC Fight Night: Lewis vs. Abdurakhimov,2,2:54,win,,Gian Villante,Saparbeg Safarov,Light Heavyweight,60,37,0,0,0,0,0,0,KO/TKO,Punches
2016-12-09,UFC Fight Night: Lewis vs. Abdurakhimov,3,5:00,win,,Justine Kish,Ashley Yoder,Women's Strawweight,51,44,1,1,1,0,1,7,U-DEC,
2016-12-09,UFC Fight Night: Lewis vs. Abdurakhimov,2,1:25,win,,Randy Brown,Brian Camozzi,Welterweight,42,11,1,0,0,1,0,0,KO/TKO,Knee
2016-12-09,UFC Fight Night: Lewis vs. Abdurakhimov,1,4:12,win,,Gerald Meerschaert,Joe Gigliotti,Middleweight,14,5,0,1,1,0,1,1,SUB,Anaconda Choke
2016-12-09,UFC Fight Night: Lewis vs. Abdurakhimov,3,5:00,win,,Andrew Sanchez,Trevor Smith,Middleweight,74,61,0,0,0,0,0,0,U-DEC,
2016-12-09,UFC Fight Night: Lewis vs. Abdurakhimov,3,5:00,win,,Shane Burgos,Tiago Trator,Featherweight,73,56,1,1,0,0,2,0,U-DEC,
2016-12-09,UFC Fight Night: Lewis vs. Abdurakhimov,3,5:00,win,,Marc Diakiese,Frankie Perez,Lightweight,9,20,6,1,0,0,3,1,U-DEC,
2016-12-09,UFC Fight Night: Lewis vs. Abdurakhimov,3,5:00,win,,Ryan Janes,Keith Berish,Middleweight,82,61,0,2,0,0,1,2,U-DEC,
2016-12-09,UFC Fight Night: Lewis vs. Abdurakhimov,3,5:00,win,,Juliana Lima,JJ Aldrich,Women's Strawweight,56,31,4,0,0,0,2,0,U-DEC,
2016-12-03,The Ultimate Fighter: Tournament of Champions Finale,5,5:00,win,,Demetrious Johnson,Tim Elliott,Flyweight,28,24,5,4,3,2,11,3,U-DEC,
2016-12-03,The Ultimate Fighter: Tournament of Champions Finale,3,5:00,win,,Joseph Benavidez,Henry Cejudo,Flyweight,69,68,0,1,0,0,0,0,S-DEC,
2016-12-03,The Ultimate Fighter: Tournament of Champions Finale,1,4:05,win,,Jorge Masvidal,Jake Ellenberger,Welterweight,44,11,0,0,0,0,0,0,KO/TKO,Punches
2016-12-03,The Ultimate Fighter: Tournament of Champions Finale,3,5:00,win,,Jared Cannonier,Ion Cutelaba,Light Heavyweight,59,45,0,6,0,0,1,2,U-DEC,
2016-12-03,The Ultimate Fighter: Tournament of Champions Finale,2,2:52,win,,Sara McMann,Alexis Davis,Women's Bantamweight,14,21,2,0,1,1,2,0,SUB,Arm Triangle
2016-12-03,The Ultimate Fighter: Tournament of Champions Finale,3,5:00,win,,Brandon Moreno,Ryan Benoit,Flyweight,54,23,5,0,0,0,1,0,S-DEC,
2016-12-03,The Ultimate Fighter: Tournament of Champions Finale,3,5:00,win,,Ryan Hall,Gray Maynard,Featherweight,46,12,0,0,0,0,0,0,U-DEC,
2016-12-03,The Ultimate Fighter: Tournament of Champions Finale,1,3:47,win,,Rob Font,Matt Schnell,Bantamweight,26,14,1,0,1,0,1,0,KO/TKO,Punch
2016-12-03,The Ultimate Fighter: Tournament of Champions Finale,3,5:00,win,,Dong Hyun Ma,Brendan O'Reilly,Lightweight,21,25,4,0,0,1,8,1,U-DEC,
2016-12-03,The Ultimate Fighter: Tournament of Champions Finale,3,5:00,win,,Jamie Moyle,Kailin Curran,Women's Strawweight,73,47,3,0,0,1,2,0,U-DEC,
2016-12-03,The Ultimate Fighter: Tournament of Champions Finale,2,3:27,win,,Anthony Smith,Elvis Mutapcic,Middleweight,48,29,0,0,1,0,0,0,KO/TKO,Elbow
2016-12-03,The Ultimate Fighter: Tournament of Champions Finale,3,5:00,win,,Devin Clark,Josh Stansbury,Light Heavyweight,47,36,1,0,0,2,1,0,U-DEC,
2016-11-26,UFC Fight Night: Whittaker vs. Brunson,1,4:07,win,,Robert Whittaker,Derek Brunson,Middleweight,33,19,0,0,0,0,0,0,KO/TKO,Kick
2016-11-26,UFC Fight Night: Whittaker vs. Brunson,3,5:00,win,,Andrew Holbrook,Jake Matthews,Lightweight,30,22,2,3,3,0,1,0,S-DEC,
2016-11-26,UFC Fight Night: Whittaker vs. Brunson,3,5:00,win,,Omari Akhmedov,Kyle Noke,Welterweight,23,16,3,0,0,0,2,0,U-DEC,
2016-11-26,UFC Fight Night: Whittaker vs. Brunson,2,2:06,win,,Alexander Volkanovski,Yusuke Kasuya,Lightweight,50,4,3,1,0,0,0,1,KO/TKO,Punches
2016-11-26,UFC Fight Night: Whittaker vs. Brunson,1,4:07,win,,Tyson Pedro,Khalil Rountree Jr.,Light Heavyweight,4,3,2,0,1,0,3,0,SUB,Rear Naked Choke
2016-11-26,UFC Fight Night: Whittaker vs. Brunson,3,5:00,win,,Danielle Taylor,Seohee Ham,Women's Strawweight,45,31,0,0,0,0,0,1,S-DEC,
2016-11-26,UFC Fight Night: Whittaker vs. Brunson,3,5:00,win,,Daniel Kelly,Chris Camozzi,Middleweight,39,56,4,0,0,0,4,0,U-DEC,
2016-11-26,UFC Fight Night: Whittaker vs. Brunson,3,5:00,win,,Damien Brown,Jon Tuck,Lightweight,34,39,0,0,1,0,0,1,S-DEC,
2016-11-26,UFC Fight Night: Whittaker vs. Brunson,3,5:00,win,,Jonathan Meunier,Richard Walsh,Welterweight,74,18,1,2,0,1,2,0,U-DEC,
2016-11-26,UFC Fight Night: Whittaker vs. Brunson,3,5:00,win,,Ben Nguyen,Geane Herrera,Flyweight,105,22,0,1,0,0,0,0,U-DEC,
2016-11-26,UFC Fight Night: Whittaker vs. Brunson,3,5:00,win,,Jason Knight,Dan Hooker,Featherweight,59,47,4,0,4,0,1,0,U-DEC,
2016-11-26,UFC Fight Night: Whittaker vs. Brunson,3,5:00,win,,Marlon Vera,Ning Guangyou,Featherweight,36,46,1,0,2,0,2,3,U-DEC,
2016-11-26,UFC Fight Night: Whittaker vs. Brunson,3,5:00,win,,Jenel Lausa,Yao Zhikui,Flyweight,56,29,1,1,1,0,0,0,U-DEC,
2016-11-19,UFC Fight Night: Bader vs. Nogueira,3,3:51,win,,Ryan Bader,Rogerio Nogueira,Light Heavyweight,86,3,5,0,1,0,9,0,KO/TKO,Punches
2016-11-19,UFC Fight Night: Bader vs. Nogueira,2,1:37,win,,Thomas Almeida,Albert Morales,Bantamweight,41,18,0,1,0,0,0,1,KO/TKO,Punches
2016-11-19,UFC Fight Night: Bader vs. Nogueira,3,5:00,win,,Claudia Gadelha,Cortney Casey,Women's Strawweight,34,22,6,0,1,0,2,0,U-DEC,
2016-11-19,UFC Fight Night: Bader vs. Nogueira,3,5:00,win,,Krzysztof Jotko,Thales Leites,Middleweight,42,4,1,1,0,1,5,2,U-DEC,
2016-11-19,UFC Fight Night: Bader vs. Nogueira,3,5:00,win,,Kamaru Usman,Warlley Alves,Welterweight,71,25,1,0,1,1,2,0,U-DEC,
2016-11-19,UFC Fight Night: Bader vs. Nogueira,3,5:00,win,,Sergio Moraes,Zak Ottow,Welterweight,35,44,1,0,0,0,1,0,S-DEC,
2016-11-19,UFC Fight Night: Bader vs. Nogueira,2,2:11,win,,Cezar Ferreira,Jack Hermansson,Middleweight,10,14,1,0,1,0,2,0,SUB,Arm Triangle
2016-11-19,UFC Fight Night: Bader vs. Nogueira,1,1:07,win,,Gadzhimurad Antigulov,Marcos Rogerio de Lima,Light Heavyweight,0,2,1,0,1,0,1,0,SUB,Guillotine Choke
2016-11-19,UFC Fight Night: Bader vs. Nogueira,2,0:46,win,,Johnny Eduardo,Manvel Gamburyan,Bantamweight,26,11,0,0,0,0,0,0,KO/TKO,Punch
2016-11-19,UFC Fight Night: Bader vs. Nogueira,3,2:12,win,,Luis Henrique,Christian Colombo,Heavyweight,31,3,6,0,2,0,4,0,SUB,Guillotine Choke
2016-11-19,UFC Fight Night: Bader vs. Nogueira,2,1:55,win,,Pedro Munhoz,Justin Scoggins,Bantamweight,28,44,0,1,1,0,0,0,SUB,Guillotine Choke
2016-11-19,UFC Fight Night: Bader vs. Nogueira,1,1:34,nc,nc,Francimar Barroso,Darren Stewart,Light Heavyweight,0,7,0,1,0,0,0,0,Overturned,
2016-11-19,UFC Fight Night: Mousasi vs. Hall 2,1,4:37,win,,Gegard Mousasi,Uriah Hall,Middleweight,20,12,1,0,0,0,1,0,KO/TKO,Punches
2016-11-19,UFC Fight Night: Mousasi vs. Hall 2,3,5:00,win,,Stevie Ray,Ross Pearson,Lightweight,49,38,1,0,0,0,0,0,S-DEC,
2016-11-19,UFC Fight Night: Mousasi vs. Hall 2,3,5:00,win,,Alexander Volkov,Tim Johnson,Heavyweight,45,43,1,1,0,0,0,1,S-DEC,
2016-11-19,UFC Fight Night: Mousasi vs. Hall 2,3,5:00,win,,Artem Lobov,Teruto Ishihara,Featherweight,82,48,1,0,0,0,2,1,U-DEC,
2016-11-19,UFC Fight Night: Mousasi vs. Hall 2,2,3:40,win,,Jack Marshman,Magnus Cedenblad,Middleweight,42,36,0,3,0,0,0,0,KO/TKO,Punch
2016-11-19,UFC Fight Night: Mousasi vs. Hall 2,3,5:00,win,,Kyoji Horiguchi,Ali Bagautinov,Flyweight,55,36,4,2,0,0,1,0,U-DEC,
2016-11-19,UFC Fight Night: Mousasi vs. Hall 2,2,4:31,win,,Kevin Lee,Magomed Mustafaev,Lightweight,20,20,7,0,2,1,11,0,SUB,Rear Naked Choke
2016-11-19,UFC Fight Night: Mousasi vs. Hall 2,3,5:00,win,,Amanda Cooper,Anna Elmose,Women's Strawweight,69,63,2,0,1,0,5,2,U-DEC,
2016-11-19,UFC Fight Night: Mousasi vs. Hall 2,1,2:16,win,,Justin Ledet,Mark Godbeer,Heavyweight,3,5,1,0,1,0,1,0,SUB,Rear Naked Choke
2016-11-19,UFC Fight Night: Mousasi vs. Hall 2,2,4:02,win,,Zak Cummings,Alexander Yakovlev,Welterweight,24,18,0,1,1,0,1,0,SUB,Armbar
2016-11-19,UFC Fight Night: Mousasi vs. Hall 2,3,3:03,win,,Marion Reneau,Milana Dudieva,Women's Bantamweight,48,17,1,2,1,0,1,1,KO/TKO,Elbows
2016-11-19,UFC Fight Night: Mousasi vs. Hall 2,3,5:00,win,,Brett Johns,Kwan Ho Kwak,Bantamweight,49,53,11,0,0,0,3,0,U-DEC,
2016-11-19,UFC Fight Night: Mousasi vs. Hall 2,1,0:53,win,,Abdul Razak Alhassan,Charlie Ward,Welterweight,12,2,0,0,0,0,0,0,KO/TKO,Punch
2016-11-12,UFC 205: Alvarez vs McGregor,2,3:04,win,,Conor McGregor,Eddie Alvarez,Lightweight,32,9,0,0,0,0,0,0,KO/TKO,Punches
2016-11-12,UFC 205: Alvarez vs McGregor,5,5:00,draw,draw,Tyron Woodley,Stephen Thompson,Welterweight,61,43,1,0,2,0,1,0,M-DEC,
2016-11-12,UFC 205: Alvarez vs McGregor,5,5:00,win,,Joanna Jedrzejczyk,Karolina Kowalkiewicz,Women's Strawweight,171,50,1,0,0,0,0,0,U-DEC,
2016-11-12,UFC 205: Alvarez vs McGregor,3,0:24,win,,Yoel Romero,Chris Weidman,Middleweight,18,12,2,1,0,0,0,0,KO/TKO,Flying Knee
2016-11-12,UFC 205: Alvarez vs McGregor,3,5:00,win,,Raquel Pennington,Miesha Tate,Women's Bantamweight,43,21,1,1,3,0,1,0,U-DEC,
2016-11-12,UFC 205: Alvarez vs McGregor,3,5:00,win,,Frankie Edgar,Jeremy Stephens,Featherweight,40,33,5,0,2,1,5,0,U-DEC,
2016-11-12,UFC 205: Alvarez vs McGregor,3,2:31,win,,Khabib Nurmagomedov,Michael Johnson,Lightweight,94,19,2,0,1,1,6,0,SUB,Kimura
2016-11-12,UFC 205: Alvarez vs McGregor,1,3:22,win,,Tim Boetsch,Rafael Natal,Middleweight,14,5,0,0,0,0,0,0,KO/TKO,Punches
2016-11-12,UFC 205: Alvarez vs McGregor,1,1:19,win,,Vicente Luque,Belal Muhammad,Welterweight,9,3,0,0,0,0,0,0,KO/TKO,Punches
2016-11-12,UFC 205: Alvarez vs McGregor,3,5:00,win,,Jim Miller,Thiago Alves,Catch Weight,28,36,4,0,1,0,5,0,U-DEC,
2016-11-12,UFC 205: Alvarez vs McGregor,3,5:00,win,,Liz Carmouche,Katlyn Chookagian,Women's Bantamweight,27,22,4,0,0,0,1,0,S-DEC,
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,5,5:00,win,,Tony Ferguson,Rafael Dos Anjos,Lightweight,199,121,0,0,0,0,0,0,U-DEC,
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,3,5:00,win,,Diego Sanchez,Marcin Held,Lightweight,46,30,0,0,0,1,2,0,U-DEC,
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,2,2:13,win,,Ricardo Lamas,Charles Oliveira,Featherweight,11,13,1,2,1,2,2,1,SUB,Guillotine Choke
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,2,1:55,win,,Martin Bravo,Claudio Puelles,Lightweight,56,29,0,1,0,0,0,0,KO/TKO,Punch
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,3,5:00,win,,Beneil Dariush,Rashid Magomedov,Lightweight,60,41,0,1,0,0,0,1,U-DEC,
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,3,5:00,win,,Alexa Grasso,Heather Jo Clark,Women's Strawweight,65,40,1,0,0,0,0,0,U-DEC,
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,3,5:00,win,,Erik Perez,Felipe Arantes,Bantamweight,36,34,3,0,0,2,7,3,S-DEC,
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,1,1:37,win,,Joe Soto,Marco Beltran,Catch Weight,2,3,1,0,1,0,0,0,SUB,Heel Hook
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,1,0:54,win,,Max Griffin,Erick Montano,Welterweight,15,3,0,0,0,0,0,0,KO/TKO,Punch
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,3,2:33,win,,Douglas Silva de Andrade,Henry Briones,Bantamweight,72,67,1,0,0,0,0,0,KO/TKO,Spinning Back Fist
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,3,5:00,win,,Sam Alvey,Alex Nicholson,Middleweight,63,82,0,0,0,0,0,0,U-DEC,
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,3,5:00,win,,Polo Reyes,Jason Novelli,Lightweight,50,29,0,1,0,0,0,4,S-DEC,
2016-11-05,UFC Fight Night: Dos Anjos vs. Ferguson,3,5:00,win,,Enrique Barzola,Chris Avila,Featherweight,72,29,7,0,0,0,1,0,U-DEC,
2016-10-08,UFC 204: Bisping vs. Henderson,5,5:00,win,,Michael Bisping,Dan Henderson,Middleweight,119,81,0,1,0,0,0,1,U-DEC,
2016-10-08,UFC 204: Bisping vs. Henderson,2,2:43,win,,Gegard Mousasi,Vitor Belfort,Middleweight,57,8,1,0,0,0,2,0,KO/TKO,Punches
2016-10-08,UFC 204: Bisping vs. Henderson,2,2:38,win,,Jimi Manuwa,Ovince Saint Preux,Light Heavyweight,32,13,0,2,1,0,0,2,KO/TKO,Punch
2016-10-08,UFC 204: Bisping vs. Henderson,2,1:41,win,,Stefan Struve,Daniel Omielanczuk,Heavyweight,9,14,2,0,1,0,4,0,SUB,D'Arce Choke
2016-10-08,UFC 204: Bisping vs. Henderson,1,4:22,win,,Mirsad Bektic,Russell Doane,Featherweight,4,6,4,0,2,0,1,0,SUB,Rear Naked Choke
2016-10-08,UFC 204: Bisping vs. Henderson,1,1:59,win,,Iuri Alcantara,Brad Pickett,Bantamweight,26,1,0,0,2,0,2,0,SUB,Triangle Choke
