Date,Event,match_url
1993-11-12,UFC 1: The Beginning,http://ufcstats.com/fight-details/567a09fd200cfa05
1993-11-12,UFC 1: The Beginning,http://ufcstats.com/fight-details/2d2bbc86e941e05c
1993-11-12,UFC 1: The Beginning,http://ufcstats.com/fight-details/cecdc0da584274b9
1993-11-12,UFC 1: The Beginning,http://ufcstats.com/fight-details/46acd54cc0c905fb
1993-11-12,UFC 1: The Beginning,http://ufcstats.com/fight-details/ac7ca2ec38b96c1a
1993-11-12,UFC 1: The Beginning,http://ufcstats.com/fight-details/ffd16691c4c4aafc
1993-11-12,UFC 1: The Beginning,http://ufcstats.com/fight-details/00b0796724ec1c09
1993-11-12,UFC 1: The Beginning,http://ufcstats.com/fight-details/64139d1d505e46c5
1994-03-11,UFC 2: No Way Out,http://ufcstats.com/fight-details/d917c8c7461b9831
1994-03-11,UFC 2: No Way Out,http://ufcstats.com/fight-details/3b020d4914b44fc8
1994-03-11,UFC 2: No Way Out,http://ufcstats.com/fight-details/ccee020be2e8d9f6
1994-03-11,UFC 2: No Way Out,http://ufcstats.com/fight-details/aa161c7159741766
1994-03-11,UFC 2: No Way Out,http://ufcstats.com/fight-details/8fbdde20b712b8da
1994-03-11,UFC 2: No Way Out,http://ufcstats.com/fight-details/5655639baecd8f6a
1994-03-11,UFC 2: No Way Out,http://ufcstats.com/fight-details/c4aa04781989699e
1994-03-11,UFC 2: No Way Out,http://ufcstats.com/fight-details/00835554f95fa911
1994-03-11,UFC 2: No Way Out,http://ufcstats.com/fight-details/8ea72cf82fac07f6
1994-03-11,UFC 2: No Way Out,http://ufcstats.com/fight-details/fcd8e8ec45eb6b9f
1994-03-11,UFC 2: No Way Out,http://ufcstats.com/fight-details/c53325be8ce33b8b
1994-03-11,UFC 2: No Way Out,http://ufcstats.com/fight-details/17ee4caf06981b81
1994-03-11,UFC 2: No Way Out,http://ufcstats.com/fight-details/4acab67848e78327
1994-03-11,UFC 2: No Way Out,http://ufcstats.com/fight-details/b72acedda7ddc006
1994-03-11,UFC 2: No Way Out,http://ufcstats.com/fight-details/4b9ae533ccb3fcdf
1994-09-09,UFC 3: The American Dream,http://ufcstats.com/fight-details/323f543eb8abdb36
1994-09-09,UFC 3: The American Dream,http://ufcstats.com/fight-details/5167a5aec41f8b6d
1994-09-09,UFC 3: The American Dream,http://ufcstats.com/fight-details/f65b000b7e450bcf
1994-09-09,UFC 3: The American Dream,http://ufcstats.com/fight-details/ca837b002a318766
1994-09-09,UFC 3: The American Dream,http://ufcstats.com/fight-details/56315d5ac11594a5
1994-09-09,UFC 3: The American Dream,http://ufcstats.com/fight-details/8887948f0c097cd8
1994-12-16,UFC 4: Revenge of the Warriors,http://ufcstats.com/fight-details/f29eec19aa5c1303
1994-12-16,UFC 4: Revenge of the Warriors,http://ufcstats.com/fight-details/e65a23b80c869456
1994-12-16,UFC 4: Revenge of the Warriors,http://ufcstats.com/fight-details/9c74c2758a2c7c2e
1994-12-16,UFC 4: Revenge of the Warriors,http://ufcstats.com/fight-details/040ecf01338dff9e
1994-12-16,UFC 4: Revenge of the Warriors,http://ufcstats.com/fight-details/b80e6a799c95d499
1994-12-16,UFC 4: Revenge of the Warriors,http://ufcstats.com/fight-details/ccccc0a22b05eac6
1994-12-16,UFC 4: Revenge of the Warriors,http://ufcstats.com/fight-details/0b71ada6c9209fc9
1994-12-16,UFC 4: Revenge of the Warriors,http://ufcstats.com/fight-details/8f8f47a728c3127e
1994-12-16,UFC 4: Revenge of the Warriors,http://ufcstats.com/fight-details/a1db4c917777aa79
1994-12-16,UFC 4: Revenge of the Warriors,http://ufcstats.com/fight-details/7e7d7a488ea21f63
1995-04-07,UFC 5: The Return of the Beast,http://ufcstats.com/fight-details/db8df615610f3632
1995-04-07,UFC 5: The Return of the Beast,http://ufcstats.com/fight-details/6ca94b35719eb300
1995-04-07,UFC 5: The Return of the Beast,http://ufcstats.com/fight-details/db4c169722cf1e33
1995-04-07,UFC 5: The Return of the Beast,http://ufcstats.com/fight-details/cbf3fc8730b4ad09
1995-04-07,UFC 5: The Return of the Beast,http://ufcstats.com/fight-details/ebfe035b70080668
1995-04-07,UFC 5: The Return of the Beast,http://ufcstats.com/fight-details/802c0e4e228996ac
1995-04-07,UFC 5: The Return of the Beast,http://ufcstats.com/fight-details/43c2c904e1574c59
1995-04-07,UFC 5: The Return of the Beast,http://ufcstats.com/fight-details/fa3b940bd48da7e2
1995-04-07,UFC 5: The Return of the Beast,http://ufcstats.com/fight-details/2308e0da38efd4ba
1995-04-07,UFC 5: The Return of the Beast,http://ufcstats.com/fight-details/fa152ada833de1d4
1995-07-14,UFC 6: Clash of the Titans,http://ufcstats.com/fight-details/66c029f49d3c5da6
1995-07-14,UFC 6: Clash of the Titans,http://ufcstats.com/fight-details/d62aec55bc142346
1995-07-14,UFC 6: Clash of the Titans,http://ufcstats.com/fight-details/3c2c7c095c79a506
1995-07-14,UFC 6: Clash of the Titans,http://ufcstats.com/fight-details/43f6b0c40113d0d8
1995-07-14,UFC 6: Clash of the Titans,http://ufcstats.com/fight-details/5d19fa2df1cb61a2
1995-07-14,UFC 6: Clash of the Titans,http://ufcstats.com/fight-details/e2b32e1683a566af
1995-07-14,UFC 6: Clash of the Titans,http://ufcstats.com/fight-details/547295977141cbc2
1995-07-14,UFC 6: Clash of the Titans,http://ufcstats.com/fight-details/88945d70ee6c6467
1995-07-14,UFC 6: Clash of the Titans,http://ufcstats.com/fight-details/8e03db41687d9132
1995-07-14,UFC 6: Clash of the Titans,http://ufcstats.com/fight-details/b297c3e938e1005e
1995-09-08,UFC 7: The Brawl in Buffalo,http://ufcstats.com/fight-details/e7ca291dd8f5661b
1995-09-08,UFC 7: The Brawl in Buffalo,http://ufcstats.com/fight-details/99d98a2d278bfa1f
1995-09-08,UFC 7: The Brawl in Buffalo,http://ufcstats.com/fight-details/62bb4ea8bf86790c
1995-09-08,UFC 7: The Brawl in Buffalo,http://ufcstats.com/fight-details/9ebb7bba0b45d517
1995-09-08,UFC 7: The Brawl in Buffalo,http://ufcstats.com/fight-details/3932f8e9a74f3d11
1995-09-08,UFC 7: The Brawl in Buffalo,http://ufcstats.com/fight-details/fcf632627ce40195
1995-09-08,UFC 7: The Brawl in Buffalo,http://ufcstats.com/fight-details/869d753568a114a6
1995-09-08,UFC 7: The Brawl in Buffalo,http://ufcstats.com/fight-details/e9ce3a28eeb83905
1995-09-08,UFC 7: The Brawl in Buffalo,http://ufcstats.com/fight-details/e4fe950846b51bdf
1995-09-08,UFC 7: The Brawl in Buffalo,http://ufcstats.com/fight-details/4b334c9727eee450
1995-09-08,UFC 7: The Brawl in Buffalo,http://ufcstats.com/fight-details/ef2ccb690dcd943f
1995-12-16,UFC - Ultimate Ultimate '95,http://ufcstats.com/fight-details/717f3c3932279196
1995-12-16,UFC - Ultimate Ultimate '95,http://ufcstats.com/fight-details/0d872527bbb3cd40
1995-12-16,UFC - Ultimate Ultimate '95,http://ufcstats.com/fight-details/d45f9dfdb75a640f
1995-12-16,UFC - Ultimate Ultimate '95,http://ufcstats.com/fight-details/524b49a676498c6d
1995-12-16,UFC - Ultimate Ultimate '95,http://ufcstats.com/fight-details/8cc976ee1a123fb8
1995-12-16,UFC - Ultimate Ultimate '95,http://ufcstats.com/fight-details/6b0430e9c97afec7
1995-12-16,UFC - Ultimate Ultimate '95,http://ufcstats.com/fight-details/7ffcc3a72e082ace
1995-12-16,UFC - Ultimate Ultimate '95,http://ufcstats.com/fight-details/6449a1a9a69a830c
1995-12-16,UFC - Ultimate Ultimate '95,http://ufcstats.com/fight-details/3e39aac3e15d75bd
1996-02-16,UFC 8: David vs Goliath,http://ufcstats.com/fight-details/5701dbbbfa4f8313
1996-02-16,UFC 8: David vs Goliath,http://ufcstats.com/fight-details/3cf6583153078f8f
1996-02-16,UFC 8: David vs Goliath,http://ufcstats.com/fight-details/16cb0064575e2b0b
1996-02-16,UFC 8: David vs Goliath,http://ufcstats.com/fight-details/ab7390e549e28893
1996-02-16,UFC 8: David vs Goliath,http://ufcstats.com/fight-details/8312985b75241b06
1996-02-16,UFC 8: David vs Goliath,http://ufcstats.com/fight-details/90bce37a788afeaa
1996-02-16,UFC 8: David vs Goliath,http://ufcstats.com/fight-details/f5156ca4dcd2a0e3
1996-02-16,UFC 8: David vs Goliath,http://ufcstats.com/fight-details/16b4a0b06427f1ac
1996-02-16,UFC 8: David vs Goliath,http://ufcstats.com/fight-details/8d2e99599124a16f
1996-05-17,UFC 9: Motor City Madness,http://ufcstats.com/fight-details/6a060498e60756af
1996-05-17,UFC 9: Motor City Madness,http://ufcstats.com/fight-details/db845f2e28c22b4c
1996-05-17,UFC 9: Motor City Madness,http://ufcstats.com/fight-details/e92abaf81ad5949b
1996-05-17,UFC 9: Motor City Madness,http://ufcstats.com/fight-details/ca62a52ab0bd9108
1996-05-17,UFC 9: Motor City Madness,http://ufcstats.com/fight-details/c89017008da245be
1996-05-17,UFC 9: Motor City Madness,http://ufcstats.com/fight-details/378ede9e541c82f9
1996-05-17,UFC 9: Motor City Madness,http://ufcstats.com/fight-details/31fc4d5d5d1a6126
1996-07-12,UFC 10: The Tournament,http://ufcstats.com/fight-details/dc6a8ec4d6c477de
1996-07-12,UFC 10: The Tournament,http://ufcstats.com/fight-details/f59b1215176636f6
1996-07-12,UFC 10: The Tournament,http://ufcstats.com/fight-details/de2ced807ed3eb0b
1996-07-12,UFC 10: The Tournament,http://ufcstats.com/fight-details/e4acc3bb3c3e27d1
1996-07-12,UFC 10: The Tournament,http://ufcstats.com/fight-details/ba65a2f56dc6a5ed
1996-07-12,UFC 10: The Tournament,http://ufcstats.com/fight-details/bde5589889ded1c9
1996-07-12,UFC 10: The Tournament,http://ufcstats.com/fight-details/ced000124f98f276
1996-07-12,UFC 10: The Tournament,http://ufcstats.com/fight-details/b71cb011942f3176
1996-07-12,UFC 10: The Tournament,http://ufcstats.com/fight-details/6397fba14ce7f674
1996-09-20,UFC 11: The Proving Ground,http://ufcstats.com/fight-details/9f6a7aee1fce539a
1996-09-20,UFC 11: The Proving Ground,http://ufcstats.com/fight-details/b633d9d9626239ec
1996-09-20,UFC 11: The Proving Ground,http://ufcstats.com/fight-details/a5200c9bac3c420b
1996-09-20,UFC 11: The Proving Ground,http://ufcstats.com/fight-details/3badedeb2c5533f4
1996-09-20,UFC 11: The Proving Ground,http://ufcstats.com/fight-details/7149494344c04258
1996-09-20,UFC 11: The Proving Ground,http://ufcstats.com/fight-details/b03b58b04dafa93a
1996-09-20,UFC 11: The Proving Ground,http://ufcstats.com/fight-details/c413b0abc04358c3
1996-09-20,UFC 11: The Proving Ground,http://ufcstats.com/fight-details/398ff6015a5ba3b5
1996-12-07,UFC - Ultimate Ultimate '96,http://ufcstats.com/fight-details/f716e27b04a6fbb5
1996-12-07,UFC - Ultimate Ultimate '96,http://ufcstats.com/fight-details/d595d2c36ddba8ee
1996-12-07,UFC - Ultimate Ultimate '96,http://ufcstats.com/fight-details/c8ff8a72f3c5a825
1996-12-07,UFC - Ultimate Ultimate '96,http://ufcstats.com/fight-details/fa48320affd3b2b4
1996-12-07,UFC - Ultimate Ultimate '96,http://ufcstats.com/fight-details/2f449bd58b3d9a99
1996-12-07,UFC - Ultimate Ultimate '96,http://ufcstats.com/fight-details/f84070b049bc14e6
1996-12-07,UFC - Ultimate Ultimate '96,http://ufcstats.com/fight-details/9713ba5e92ee4f5d
1996-12-07,UFC - Ultimate Ultimate '96,http://ufcstats.com/fight-details/d93c8c77e1091a16
1996-12-07,UFC - Ultimate Ultimate '96,http://ufcstats.com/fight-details/a5c90086fb65f58e
1996-12-07,UFC - Ultimate Ultimate '96,http://ufcstats.com/fight-details/14e48e29fefe1b3d
1997-02-07,UFC 12: Judgement Day,http://ufcstats.com/fight-details/3e813ba25895913d
1997-02-07,UFC 12: Judgement Day,http://ufcstats.com/fight-details/fa347a9ac9d0558c
1997-02-07,UFC 12: Judgement Day,http://ufcstats.com/fight-details/2963e9a4b8c10bc9
1997-02-07,UFC 12: Judgement Day,http://ufcstats.com/fight-details/b28809d58f8c18fd
1997-02-07,UFC 12: Judgement Day,http://ufcstats.com/fight-details/e45feb9866eb2da7
1997-02-07,UFC 12: Judgement Day,http://ufcstats.com/fight-details/18af785da73b5996
1997-02-07,UFC 12: Judgement Day,http://ufcstats.com/fight-details/77bf1e37929b0d59
1997-02-07,UFC 12: Judgement Day,http://ufcstats.com/fight-details/565ecefd8a37ad7e
1997-02-07,UFC 12: Judgement Day,http://ufcstats.com/fight-details/72e7d6d5328bc3d6
1997-05-30,UFC 13: The Ultimate Force,http://ufcstats.com/fight-details/0e16795e385e76a7
1997-05-30,UFC 13: The Ultimate Force,http://ufcstats.com/fight-details/4165dd0c39926e2f
1997-05-30,UFC 13: The Ultimate Force,http://ufcstats.com/fight-details/86f566f142593667
1997-05-30,UFC 13: The Ultimate Force,http://ufcstats.com/fight-details/90557b479ce1c2a7
1997-05-30,UFC 13: The Ultimate Force,http://ufcstats.com/fight-details/e3255c742fff811c
1997-05-30,UFC 13: The Ultimate Force,http://ufcstats.com/fight-details/45e49fe8d3d1bfb5
1997-05-30,UFC 13: The Ultimate Force,http://ufcstats.com/fight-details/0473ef44197be419
1997-05-30,UFC 13: The Ultimate Force,http://ufcstats.com/fight-details/f3c33d0b7a087eaf
1997-05-30,UFC 13: The Ultimate Force,http://ufcstats.com/fight-details/75d16f9eae9c6ea6
1997-07-27,UFC 14: Showdown,http://ufcstats.com/fight-details/1f561a3e35a9b48a
1997-07-27,UFC 14: Showdown,http://ufcstats.com/fight-details/c92596c3143db25b
1997-07-27,UFC 14: Showdown,http://ufcstats.com/fight-details/3f6c0a76407e1863
1997-07-27,UFC 14: Showdown,http://ufcstats.com/fight-details/1a5171802bf3bce6
1997-07-27,UFC 14: Showdown,http://ufcstats.com/fight-details/e0a11799d3446b87
1997-07-27,UFC 14: Showdown,http://ufcstats.com/fight-details/6158150558be0edf
1997-07-27,UFC 14: Showdown,http://ufcstats.com/fight-details/f373e50e2fab3d5f
1997-07-27,UFC 14: Showdown,http://ufcstats.com/fight-details/1586c14f26880553
1997-07-27,UFC 14: Showdown,http://ufcstats.com/fight-details/f44aa569b4eec404
1997-10-17,UFC 15: Collision Course,http://ufcstats.com/fight-details/c99e302777049f2d
1997-10-17,UFC 15: Collision Course,http://ufcstats.com/fight-details/da77ead135cb4f17
1997-10-17,UFC 15: Collision Course,http://ufcstats.com/fight-details/6603f1d60bfeefa9
1997-10-17,UFC 15: Collision Course,http://ufcstats.com/fight-details/3bd789bcfb12368d
1997-10-17,UFC 15: Collision Course,http://ufcstats.com/fight-details/b5e49b35bc25c5a9
1997-10-17,UFC 15: Collision Course,http://ufcstats.com/fight-details/1c1f8f281b2065e0
1997-10-17,UFC 15: Collision Course,http://ufcstats.com/fight-details/b3cafb4e6e1b2ad0
1997-12-21,UFC - Ultimate Japan,http://ufcstats.com/fight-details/748657d9ba9d7c71
1997-12-21,UFC - Ultimate Japan,http://ufcstats.com/fight-details/ec1bda9a4c2aab42
1997-12-21,UFC - Ultimate Japan,http://ufcstats.com/fight-details/0e0629a1503125a6
1997-12-21,UFC - Ultimate Japan,http://ufcstats.com/fight-details/e0c636beed345e1d
1997-12-21,UFC - Ultimate Japan,http://ufcstats.com/fight-details/2750ac5854e8b28b
1997-12-21,UFC - Ultimate Japan,http://ufcstats.com/fight-details/764e492b55c0ec40
1997-12-21,UFC - Ultimate Japan,http://ufcstats.com/fight-details/5c3542260741c6bc
1998-03-13,UFC 16: Battle in the Bayou,http://ufcstats.com/fight-details/b80872821bc4f6ba
1998-03-13,UFC 16: Battle in the Bayou,http://ufcstats.com/fight-details/4bce0ce561a65288
1998-03-13,UFC 16: Battle in the Bayou,http://ufcstats.com/fight-details/a3a328ca117184df
1998-03-13,UFC 16: Battle in the Bayou,http://ufcstats.com/fight-details/43885ee6cc5ed241
1998-03-13,UFC 16: Battle in the Bayou,http://ufcstats.com/fight-details/db936df21e61209e
1998-03-13,UFC 16: Battle in the Bayou,http://ufcstats.com/fight-details/16f25f0808db6f77
1998-03-13,UFC 16: Battle in the Bayou,http://ufcstats.com/fight-details/b55481006297ba05
1998-03-13,UFC 16: Battle in the Bayou,http://ufcstats.com/fight-details/f32f823658478705
1998-05-15,UFC 17: Redemption,http://ufcstats.com/fight-details/17526cb9fb6072ef
1998-05-15,UFC 17: Redemption,http://ufcstats.com/fight-details/a4d8e991ec42b048
1998-05-15,UFC 17: Redemption,http://ufcstats.com/fight-details/1e14e79a477f2357
1998-05-15,UFC 17: Redemption,http://ufcstats.com/fight-details/1d3c1dedfba6eddc
1998-05-15,UFC 17: Redemption,http://ufcstats.com/fight-details/8d83354075a937f2
1998-05-15,UFC 17: Redemption,http://ufcstats.com/fight-details/8b258bbb37f74a66
1998-05-15,UFC 17: Redemption,http://ufcstats.com/fight-details/74dcccd3d2f487a1
1998-05-15,UFC 17: Redemption,http://ufcstats.com/fight-details/21aa163b80e504f9
1998-05-15,UFC 17: Redemption,http://ufcstats.com/fight-details/ea535b46e0f69ad3
1998-10-16,UFC - Ultimate Brazil,http://ufcstats.com/fight-details/635fbf57001897c7
1998-10-16,UFC - Ultimate Brazil,http://ufcstats.com/fight-details/3261bd16c10e3014
1998-10-16,UFC - Ultimate Brazil,http://ufcstats.com/fight-details/f85bbc760000f001
1998-10-16,UFC - Ultimate Brazil,http://ufcstats.com/fight-details/c8a04210d832a928
1998-10-16,UFC - Ultimate Brazil,http://ufcstats.com/fight-details/dbdad3eb157703bc
1998-10-16,UFC - Ultimate Brazil,http://ufcstats.com/fight-details/b6de61e312dbb1db
1998-10-16,UFC - Ultimate Brazil,http://ufcstats.com/fight-details/35b871e0bdc1415b
1998-10-16,UFC - Ultimate Brazil,http://ufcstats.com/fight-details/07423d10cc23bfeb
1999-01-08,UFC 18: The Road to the Heavyweight Title,http://ufcstats.com/fight-details/0cf7636471fc5e45
1999-01-08,UFC 18: The Road to the Heavyweight Title,http://ufcstats.com/fight-details/48fccedc8889a473
1999-01-08,UFC 18: The Road to the Heavyweight Title,http://ufcstats.com/fight-details/6c15d41df17349c9
1999-01-08,UFC 18: The Road to the Heavyweight Title,http://ufcstats.com/fight-details/86090172facd6cf7
1999-01-08,UFC 18: The Road to the Heavyweight Title,http://ufcstats.com/fight-details/453118d7f05be814
1999-01-08,UFC 18: The Road to the Heavyweight Title,http://ufcstats.com/fight-details/3fc4d9f17be8d003
1999-01-08,UFC 18: The Road to the Heavyweight Title,http://ufcstats.com/fight-details/fb8e8d1a734b6fe8
1999-03-05,UFC 19: Ultimate Young Guns,http://ufcstats.com/fight-details/28f31c3fd7afe737
1999-03-05,UFC 19: Ultimate Young Guns,http://ufcstats.com/fight-details/c03d0d781df4ad2a
1999-03-05,UFC 19: Ultimate Young Guns,http://ufcstats.com/fight-details/b26c2f616c9436fb
1999-03-05,UFC 19: Ultimate Young Guns,http://ufcstats.com/fight-details/25215e8c06d7d63f
1999-03-05,UFC 19: Ultimate Young Guns,http://ufcstats.com/fight-details/9a38c18f00bb8b8e
1999-03-05,UFC 19: Ultimate Young Guns,http://ufcstats.com/fight-details/03afd7b6a217aaac
1999-03-05,UFC 19: Ultimate Young Guns,http://ufcstats.com/fight-details/997753de17f81e3a
1999-05-07,UFC 20: Battle for the Gold,http://ufcstats.com/fight-details/79f9086932f21016
1999-05-07,UFC 20: Battle for the Gold,http://ufcstats.com/fight-details/3a271d9d9210a818
1999-05-07,UFC 20: Battle for the Gold,http://ufcstats.com/fight-details/6bb2a427004deecc
1999-05-07,UFC 20: Battle for the Gold,http://ufcstats.com/fight-details/c892b23ad8f2208b
1999-05-07,UFC 20: Battle for the Gold,http://ufcstats.com/fight-details/a3fe8217502c42a4
1999-05-07,UFC 20: Battle for the Gold,http://ufcstats.com/fight-details/99b5010fd25911af
1999-05-07,UFC 20: Battle for the Gold,http://ufcstats.com/fight-details/73c07530f667289f
1999-07-16,UFC 21: Return of the Champions,http://ufcstats.com/fight-details/62ac5bff3c181f50
1999-07-16,UFC 21: Return of the Champions,http://ufcstats.com/fight-details/df8d4014d8206ab1
1999-07-16,UFC 21: Return of the Champions,http://ufcstats.com/fight-details/38e3986b7cfff608
1999-07-16,UFC 21: Return of the Champions,http://ufcstats.com/fight-details/c6f8541973f69080
1999-07-16,UFC 21: Return of the Champions,http://ufcstats.com/fight-details/3e4199f9a69bac88
1999-07-16,UFC 21: Return of the Champions,http://ufcstats.com/fight-details/693e4a0bed9a1369
1999-07-16,UFC 21: Return of the Champions,http://ufcstats.com/fight-details/1db8bed8b4d30fb3
1999-07-16,UFC 21: Return of the Champions,http://ufcstats.com/fight-details/82cf32aea3d7edf3
1999-09-24,UFC 22: Only One Can be Champion,http://ufcstats.com/fight-details/b1134affa18449dd
1999-09-24,UFC 22: Only One Can be Champion,http://ufcstats.com/fight-details/96c247ba0eb1ac65
1999-09-24,UFC 22: Only One Can be Champion,http://ufcstats.com/fight-details/eebf672428b168b7
1999-09-24,UFC 22: Only One Can be Champion,http://ufcstats.com/fight-details/c6ead49500c047e5
1999-09-24,UFC 22: Only One Can be Champion,http://ufcstats.com/fight-details/d9e86958bcb15c26
1999-09-24,UFC 22: Only One Can be Champion,http://ufcstats.com/fight-details/a1c1e3c1e9c6cf1e
1999-09-24,UFC 22: Only One Can be Champion,http://ufcstats.com/fight-details/c57acf13de48330a
1999-09-24,UFC 22: Only One Can be Champion,http://ufcstats.com/fight-details/968cd768ac41e6ee
1999-11-19,UFC 23: Ultimate Japan 2,http://ufcstats.com/fight-details/a4e592c874e8233f
1999-11-19,UFC 23: Ultimate Japan 2,http://ufcstats.com/fight-details/36c929fb1569d4b9
1999-11-19,UFC 23: Ultimate Japan 2,http://ufcstats.com/fight-details/2cd6330ef18210b9
1999-11-19,UFC 23: Ultimate Japan 2,http://ufcstats.com/fight-details/9c7830c91fad60d8
1999-11-19,UFC 23: Ultimate Japan 2,http://ufcstats.com/fight-details/c22545a5881459ac
1999-11-19,UFC 23: Ultimate Japan 2,http://ufcstats.com/fight-details/2ab41c5519d0b1b9
1999-11-19,UFC 23: Ultimate Japan 2,http://ufcstats.com/fight-details/ee1950e871aa5cc2
2000-03-10,UFC 24: First Defense,http://ufcstats.com/fight-details/81b0c08f7503e79a
2000-03-10,UFC 24: First Defense,http://ufcstats.com/fight-details/cf85523b0d442d35
2000-03-10,UFC 24: First Defense,http://ufcstats.com/fight-details/22911cbd32370f6c
2000-03-10,UFC 24: First Defense,http://ufcstats.com/fight-details/aca2f98ee112d137
2000-03-10,UFC 24: First Defense,http://ufcstats.com/fight-details/17be6e24dafd31e0
2000-03-10,UFC 24: First Defense,http://ufcstats.com/fight-details/9f2b94c46b70c6fb
2000-03-10,UFC 24: First Defense,http://ufcstats.com/fight-details/77f9b97f62f373b0
2000-04-14,UFC 25: Ultimate Japan 3,http://ufcstats.com/fight-details/0adfdf8f563be462
2000-04-14,UFC 25: Ultimate Japan 3,http://ufcstats.com/fight-details/b675fb8f413b59e4
2000-04-14,UFC 25: Ultimate Japan 3,http://ufcstats.com/fight-details/f6066d192a16f5ff
2000-04-14,UFC 25: Ultimate Japan 3,http://ufcstats.com/fight-details/9397493152c0669a
2000-04-14,UFC 25: Ultimate Japan 3,http://ufcstats.com/fight-details/ba8b1ed5b05a719a
2000-04-14,UFC 25: Ultimate Japan 3,http://ufcstats.com/fight-details/cf8fe599f0b44fd5
2000-06-09,UFC 26: Ultimate Field Of Dreams,http://ufcstats.com/fight-details/85f28a8276a141b6
2000-06-09,UFC 26: Ultimate Field Of Dreams,http://ufcstats.com/fight-details/7edac7a0a2f72f28
2000-06-09,UFC 26: Ultimate Field Of Dreams,http://ufcstats.com/fight-details/8452f6d5a1450cfb
2000-06-09,UFC 26: Ultimate Field Of Dreams,http://ufcstats.com/fight-details/d84f88ac792e8c53
2000-06-09,UFC 26: Ultimate Field Of Dreams,http://ufcstats.com/fight-details/a0dfc397caef4afe
2000-06-09,UFC 26: Ultimate Field Of Dreams,http://ufcstats.com/fight-details/f0b2020d11a0cf94
2000-06-09,UFC 26: Ultimate Field Of Dreams,http://ufcstats.com/fight-details/60e5b2c1bdaa203e
2000-06-09,UFC 26: Ultimate Field Of Dreams,http://ufcstats.com/fight-details/cef1b43c77e02635
2000-09-22,UFC 27: Ultimate Bad Boyz,http://ufcstats.com/fight-details/794ec0a93eca0492
2000-09-22,UFC 27: Ultimate Bad Boyz,http://ufcstats.com/fight-details/c5bec85a32462995
2000-09-22,UFC 27: Ultimate Bad Boyz,http://ufcstats.com/fight-details/3ef7c2b26af8cf22
2000-09-22,UFC 27: Ultimate Bad Boyz,http://ufcstats.com/fight-details/c078544a32e18ba3
2000-09-22,UFC 27: Ultimate Bad Boyz,http://ufcstats.com/fight-details/8a9a37d68cc428d6
2000-09-22,UFC 27: Ultimate Bad Boyz,http://ufcstats.com/fight-details/ae54f944d1ba378f
2000-09-22,UFC 27: Ultimate Bad Boyz,http://ufcstats.com/fight-details/075dee476361e83e
2000-09-22,UFC 27: Ultimate Bad Boyz,http://ufcstats.com/fight-details/0bec32c32da199ed
2000-11-17,UFC 28: High Stakes,http://ufcstats.com/fight-details/10cca6f437922b6c
2000-11-17,UFC 28: High Stakes,http://ufcstats.com/fight-details/e4df2b73dff57d3a
2000-11-17,UFC 28: High Stakes,http://ufcstats.com/fight-details/40d31c37e00d6d0b
2000-11-17,UFC 28: High Stakes,http://ufcstats.com/fight-details/be8e34d585be9dc7
2000-11-17,UFC 28: High Stakes,http://ufcstats.com/fight-details/4aef975838bc19ec
2000-11-17,UFC 28: High Stakes,http://ufcstats.com/fight-details/91cef206019c119e
2000-11-17,UFC 28: High Stakes,http://ufcstats.com/fight-details/b85ce7371fb18305
2000-12-16,UFC 29: Defense of the Belts,http://ufcstats.com/fight-details/3c49bf20e4442a81
2000-12-16,UFC 29: Defense of the Belts,http://ufcstats.com/fight-details/019eca4a900ed793
2000-12-16,UFC 29: Defense of the Belts,http://ufcstats.com/fight-details/5a4f6ff454b1eeb8
2000-12-16,UFC 29: Defense of the Belts,http://ufcstats.com/fight-details/c39728802a8409ee
2000-12-16,UFC 29: Defense of the Belts,http://ufcstats.com/fight-details/53a736ebc356cc4a
2000-12-16,UFC 29: Defense of the Belts,http://ufcstats.com/fight-details/2783ccf179321171
2000-12-16,UFC 29: Defense of the Belts,http://ufcstats.com/fight-details/9ea4087371f7a892
2001-02-23,UFC 30: Battle on the Boardwalk,http://ufcstats.com/fight-details/f8820294bbe01486
2001-02-23,UFC 30: Battle on the Boardwalk,http://ufcstats.com/fight-details/a38ec65ac140fcf8
2001-02-23,UFC 30: Battle on the Boardwalk,http://ufcstats.com/fight-details/74d0da1f9df17b9e
2001-02-23,UFC 30: Battle on the Boardwalk,http://ufcstats.com/fight-details/651da45cc83ce011
2001-02-23,UFC 30: Battle on the Boardwalk,http://ufcstats.com/fight-details/75a401066ad784f6
2001-02-23,UFC 30: Battle on the Boardwalk,http://ufcstats.com/fight-details/a949b05c64e43131
2001-02-23,UFC 30: Battle on the Boardwalk,http://ufcstats.com/fight-details/bfb468c3427faa50
2001-02-23,UFC 30: Battle on the Boardwalk,http://ufcstats.com/fight-details/4a1f37200bc69376
2001-05-04,UFC 31: Locked and Loaded,http://ufcstats.com/fight-details/34ab72077963ee74
2001-05-04,UFC 31: Locked and Loaded,http://ufcstats.com/fight-details/0434a68809885ea1
2001-05-04,UFC 31: Locked and Loaded,http://ufcstats.com/fight-details/6f62436ae042009b
2001-05-04,UFC 31: Locked and Loaded,http://ufcstats.com/fight-details/c0be83e56601e7ce
2001-05-04,UFC 31: Locked and Loaded,http://ufcstats.com/fight-details/ef99fb08c6b06963
